,PWVmidTim,Tdelay
231,20171208/1945,2135.9
232,20171208/2015,2137.4
233,20171208/2045,2136.9
234,20171208/2115,2137.1
235,20171208/2145,2135.2
236,20171208/2215,2134.1
237,20171208/2245,2137.2
238,20171208/2315,2138.3
239,20171208/2345,2137.3
192,20171209/0015,2132.9
193,20171209/0045,2130.9
194,20171209/0115,2132.0
195,20171209/0145,2129.3
196,20171209/0215,2128.9
197,20171209/0245,2128.1
198,20171209/0315,2122.3
199,20171209/0345,2121.4
200,20171209/0415,2123.8
201,20171209/0445,2122.4
202,20171209/0515,2123.6
203,20171209/0545,2124.7
204,20171209/0615,2123.6
205,20171209/0645,2123.1
206,20171209/0715,2124.1
207,20171209/0745,2125.4
208,20171209/0815,2125.1
209,20171209/0845,2124.2
210,20171209/0915,2123.1
211,20171209/0945,2121.5
212,20171209/1015,2122.3
213,20171209/1045,2124.3
214,20171209/1115,2126.9
215,20171209/1145,2130.4
216,20171209/1215,2128.4
217,20171209/1245,2124.4
218,20171209/1315,2124.1
219,20171209/1345,2125.5
220,20171209/1415,2126.9
221,20171209/1445,2126.2
222,20171209/1515,2126.8
223,20171209/1545,2126.7
224,20171209/1615,2123.9
225,20171209/1645,2124.2
226,20171209/1715,2125.7
227,20171209/1745,2123.1
228,20171209/1815,2123.9
229,20171209/1845,2130.9
230,20171209/1915,2135.0
231,20171209/1945,2136.2
232,20171209/2015,2138.8
233,20171209/2045,2137.8
234,20171209/2115,2136.2
235,20171209/2145,2133.7
236,20171209/2215,2131.4
237,20171209/2245,2133.1
238,20171209/2315,2132.0
239,20171209/2345,2133.2
192,20171210/0015,2131.7
193,20171210/0045,2130.5
194,20171210/0115,2132.4
195,20171210/0145,2128.9
196,20171210/0215,2125.9
197,20171210/0245,2126.7
198,20171210/0315,2127.6
199,20171210/0345,2128.5
200,20171210/0415,2127.4
201,20171210/0445,2125.9
202,20171210/0515,2126.5
203,20171210/0545,2124.0
204,20171210/0615,2123.0
205,20171210/0645,2130.4
206,20171210/0715,2133.1
207,20171210/0745,2131.8
208,20171210/0815,2134.2
209,20171210/0845,2133.2
210,20171210/0915,2127.9
211,20171210/0945,2129.1
212,20171210/1015,2133.9
213,20171210/1045,2134.9
214,20171210/1115,2135.3
215,20171210/1145,2140.6
216,20171210/1215,2135.4
217,20171210/1245,2131.9
218,20171210/1315,2140.8
219,20171210/1345,2145.9
220,20171210/1415,2148.1
221,20171210/1445,2148.9
222,20171210/1515,2149.2
223,20171210/1545,2146.8
224,20171210/1615,2144.8
225,20171210/1645,2146.4
226,20171210/1715,2154.2
227,20171210/1745,2157.8
228,20171210/1815,2157.9
229,20171210/1845,2159.4
230,20171210/1915,2156.2
231,20171210/1945,2154.1
232,20171210/2015,2155.4
233,20171210/2045,2157.0
234,20171210/2115,2155.9
235,20171210/2145,2152.0
236,20171210/2215,2149.2
237,20171210/2245,2150.2
238,20171210/2315,2148.2
239,20171210/2345,2141.6
192,20171211/0015,2140.4
193,20171211/0045,2142.2
194,20171211/0115,2140.3
195,20171211/0145,2139.2
196,20171211/0215,2136.9
197,20171211/0245,2131.4
198,20171211/0315,2128.4
199,20171211/0345,2129.5
200,20171211/0415,2129.4
201,20171211/0445,2131.0
202,20171211/0515,2135.3
203,20171211/0545,2135.8
204,20171211/0615,2132.8
205,20171211/0645,2133.2
206,20171211/0715,2129.6
207,20171211/0745,2130.1
208,20171211/0815,2134.2
209,20171211/0845,2132.9
210,20171211/0915,2129.4
211,20171211/0945,2128.5
212,20171211/1015,2131.9
213,20171211/1045,2128.9
214,20171211/1115,2127.7
215,20171211/1145,2128.1
216,20171211/1215,2125.1
217,20171211/1245,2125.3
218,20171211/1315,2126.8
219,20171211/1345,2125.8
220,20171211/1415,2126.0
221,20171211/1445,2125.8
222,20171211/1515,2125.6
223,20171211/1545,2128.2
224,20171211/1615,2128.9
225,20171211/1645,2131.2
226,20171211/1715,2133.1
227,20171211/1745,2129.6
228,20171211/1815,2127.1
229,20171211/1845,2126.1
230,20171211/1915,2120.8
231,20171211/1945,2116.3
232,20171211/2015,2119.1
233,20171211/2045,2119.1
234,20171211/2115,2118.4
235,20171211/2145,2115.6
236,20171211/2215,2116.7
237,20171211/2245,2123.4
238,20171211/2315,2124.2
239,20171211/2345,2122.1
182,20171212/0015,2121.6
183,20171212/0045,2124.7
184,20171212/0115,2127.3
185,20171212/0145,2129.6
186,20171212/0215,2135.1
187,20171212/0245,2139.9
188,20171212/0315,2145.8
189,20171212/0345,2148.0
190,20171212/0415,2145.4
191,20171212/0445,2145.7
192,20171212/0515,2149.2
193,20171212/0545,2153.0
194,20171212/0615,2154.2
195,20171212/0645,2156.8
196,20171212/0715,2153.6
197,20171212/0745,2151.2
198,20171212/0815,2153.4
199,20171212/0845,2155.2
200,20171212/0915,2155.5
201,20171212/0945,2153.7
202,20171212/1015,2152.6
203,20171212/1045,2149.9
204,20171212/1115,2151.0
205,20171212/1145,2151.1
206,20171212/1215,2144.9
207,20171212/1245,2143.8
208,20171212/1315,2145.8
209,20171212/1345,2148.0
210,20171212/1415,2150.3
211,20171212/1445,2150.0
212,20171212/1515,2152.0
213,20171212/1545,2151.8
214,20171212/1615,2149.4
215,20171212/1645,2152.4
216,20171212/1715,2152.4
217,20171212/1745,2146.6
218,20171212/1815,2145.1
219,20171212/1845,2144.8
220,20171212/1915,2137.6
221,20171212/1945,2132.4
222,20171212/2015,2133.1
223,20171212/2045,2131.1
224,20171212/2115,2131.7
225,20171212/2145,2131.4
226,20171212/2215,2131.8
227,20171212/2245,2136.1
228,20171212/2315,2138.3
229,20171212/2345,2136.1
192,20171213/0015,2133.3
193,20171213/0045,2137.6
194,20171213/0115,2137.6
195,20171213/0145,2135.8
196,20171213/0215,2137.2
197,20171213/0245,2133.7
198,20171213/0315,2131.7
199,20171213/0345,2135.7
200,20171213/0415,2136.6
201,20171213/0445,2139.2
202,20171213/0515,2138.7
203,20171213/0545,2137.1
204,20171213/0615,2141.9
205,20171213/0645,2143.2
206,20171213/0715,2140.7
207,20171213/0745,2141.4
208,20171213/0815,2141.8
209,20171213/0845,2136.9
210,20171213/0915,2137.3
211,20171213/0945,2140.9
212,20171213/1015,2137.7
213,20171213/1045,2134.1
214,20171213/1115,2134.1
215,20171213/1145,2133.7
216,20171213/1215,2134.4
217,20171213/1245,2134.8
218,20171213/1315,2132.4
219,20171213/1345,2133.2
220,20171213/1415,2132.8
221,20171213/1445,2130.0
222,20171213/1515,2129.6
223,20171213/1545,2128.6
224,20171213/1615,2128.8
225,20171213/1645,2130.2
226,20171213/1715,2129.8
227,20171213/1745,2129.6
228,20171213/1815,2131.2
229,20171213/1845,2129.8
230,20171213/1915,2126.2
231,20171213/1945,2125.1
232,20171213/2015,2126.8
233,20171213/2045,2126.6
234,20171213/2115,2124.4
235,20171213/2145,2124.0
236,20171213/2215,2125.1
237,20171213/2245,2128.1
238,20171213/2315,2126.3
239,20171213/2345,2123.8
192,20171214/0015,2126.9
193,20171214/0045,2127.3
194,20171214/0115,2121.7
195,20171214/0145,2118.3
196,20171214/0215,2116.9
197,20171214/0245,2108.3
198,20171214/0315,2109.0
199,20171214/0345,2118.2
200,20171214/0415,2117.9
201,20171214/0445,2119.2
202,20171214/0515,2121.4
203,20171214/0545,2120.2
204,20171214/0615,2119.9
205,20171214/0645,2119.8
206,20171214/0715,2114.6
207,20171214/0745,2115.8
208,20171214/0815,2120.3
209,20171214/0845,2118.5
210,20171214/0915,2116.4
211,20171214/0945,2116.8
212,20171214/1015,2120.2
213,20171214/1045,2119.9
214,20171214/1115,2122.3
215,20171214/1145,2124.8
216,20171214/1215,2122.2
217,20171214/1245,2122.3
218,20171214/1315,2121.9
219,20171214/1345,2122.9
220,20171214/1415,2125.8
221,20171214/1445,2124.8
222,20171214/1515,2124.4
223,20171214/1545,2122.6
224,20171214/1615,2122.0
225,20171214/1645,2124.5
226,20171214/1715,2122.1
227,20171214/1745,2121.0
228,20171214/1815,2123.2
229,20171214/1845,2123.2
230,20171214/1915,2123.2
231,20171214/1945,2125.1
232,20171214/2015,2127.1
233,20171214/2045,2126.6
234,20171214/2115,2123.7
235,20171214/2145,2119.7
236,20171214/2215,2121.1
237,20171214/2245,2123.8
238,20171214/2315,2127.2
239,20171214/2345,2128.6
192,20171215/0015,2128.4
193,20171215/0045,2129.4
194,20171215/0115,2127.6
195,20171215/0145,2128.9
196,20171215/0215,2131.0
197,20171215/0245,2128.2
198,20171215/0315,2129.3
199,20171215/0345,2133.1
200,20171215/0415,2131.6
201,20171215/0445,2134.4
202,20171215/0515,2140.8
203,20171215/0545,2142.5
204,20171215/0615,2142.8
205,20171215/0645,2146.1
206,20171215/0715,2144.1
207,20171215/0745,2146.6
208,20171215/0815,2152.4
209,20171215/0845,2149.6
210,20171215/0915,2149.1
211,20171215/0945,2147.1
212,20171215/1015,2143.6
213,20171215/1045,2144.8
214,20171215/1115,2140.4
215,20171215/1145,2138.8
216,20171215/1215,2141.0
217,20171215/1245,2136.6
218,20171215/1315,2135.6
219,20171215/1345,2136.1
220,20171215/1415,2135.4
221,20171215/1445,2135.1
222,20171215/1515,2132.8
223,20171215/1545,2133.4
224,20171215/1615,2134.7
225,20171215/1645,2137.6
226,20171215/1715,2142.9
227,20171215/1745,2145.5
228,20171215/1815,2149.3
229,20171215/1845,2151.2
230,20171215/1915,2145.4
231,20171215/1945,2143.8
232,20171215/2015,2146.3
233,20171215/2045,2144.4
234,20171215/2115,2140.4
235,20171215/2145,2138.8
236,20171215/2215,2144.1
237,20171215/2245,2148.2
238,20171215/2315,2152.0
239,20171215/2345,2149.9
192,20171216/0015,2146.9
193,20171216/0045,2148.1
194,20171216/0115,2146.0
195,20171216/0145,2145.8
196,20171216/0215,2148.0
197,20171216/0245,2146.8
198,20171216/0315,2146.4
199,20171216/0345,2144.2
200,20171216/0415,2140.0
201,20171216/0445,2142.9
202,20171216/0515,2144.5
203,20171216/0545,2144.1
204,20171216/0615,2146.1
205,20171216/0645,2145.4
206,20171216/0715,2142.8
207,20171216/0745,2142.4
208,20171216/0815,2142.4
209,20171216/0845,2140.9
210,20171216/0915,2139.2
211,20171216/0945,2137.3
212,20171216/1015,2136.9
213,20171216/1045,2136.0
214,20171216/1115,2134.1
215,20171216/1145,2131.8
216,20171216/1215,2131.7
217,20171216/1245,2133.4
218,20171216/1315,2133.2
219,20171216/1345,2132.9
220,20171216/1415,2134.9
221,20171216/1445,2136.3
222,20171216/1515,2136.0
223,20171216/1545,2136.9
224,20171216/1615,2136.9
225,20171216/1645,2138.6
226,20171216/1715,2145.6
227,20171216/1745,2151.9
228,20171216/1815,2156.6
229,20171216/1845,2157.6
230,20171216/1915,2149.8
231,20171216/1945,2157.4
232,20171216/2015,2170.6
233,20171216/2045,2170.2
234,20171216/2115,2164.0
235,20171216/2145,2157.2
236,20171216/2215,2158.9
237,20171216/2245,2168.5
238,20171216/2315,2175.9
239,20171216/2345,2178.2
192,20171217/0015,2183.6
193,20171217/0045,2184.9
194,20171217/0115,2180.2
195,20171217/0145,2174.9
196,20171217/0215,2171.9
197,20171217/0245,2165.6
198,20171217/0315,2162.9
199,20171217/0345,2165.4
200,20171217/0415,2167.2
201,20171217/0445,2170.8
202,20171217/0515,2172.7
203,20171217/0545,2172.9
204,20171217/0615,2172.3
205,20171217/0645,2167.4
206,20171217/0715,2164.1
207,20171217/0745,2165.8
208,20171217/0815,2167.4
209,20171217/0845,2168.6
210,20171217/0915,2168.9
211,20171217/0945,2167.6
212,20171217/1015,2166.8
213,20171217/1045,2166.4
214,20171217/1115,2166.3
215,20171217/1145,2162.0
216,20171217/1215,2160.1
217,20171217/1245,2164.8
218,20171217/1315,2166.4
219,20171217/1345,2166.6
220,20171217/1415,2167.9
221,20171217/1445,2165.2
222,20171217/1515,2162.3
223,20171217/1545,2162.6
224,20171217/1615,2167.4
225,20171217/1645,2169.1
226,20171217/1715,2160.3
227,20171217/1745,2156.3
228,20171217/1815,2155.1
229,20171217/1845,2154.2
230,20171217/1915,2153.9
231,20171217/1945,2154.7
232,20171217/2015,2157.8
233,20171217/2045,2160.1
234,20171217/2115,2156.4
235,20171217/2145,2156.9
236,20171217/2215,2162.1
237,20171217/2245,2158.9
238,20171217/2315,2160.9
239,20171217/2345,2160.1
192,20171218/0015,2157.0
193,20171218/0045,2157.7
194,20171218/0115,2154.2
195,20171218/0145,2153.4
196,20171218/0215,2160.0
197,20171218/0245,2161.0
198,20171218/0315,2160.8
199,20171218/0345,2160.4
200,20171218/0415,2159.8
201,20171218/0445,2164.2
202,20171218/0515,2164.6
203,20171218/0545,2164.2
204,20171218/0615,2166.8
205,20171218/0645,2165.7
206,20171218/0715,2168.6
207,20171218/0745,2173.3
208,20171218/0815,2171.2
209,20171218/0845,2167.2
210,20171218/0915,2170.6
211,20171218/0945,2175.0
212,20171218/1015,2174.4
213,20171218/1045,2177.8
214,20171218/1115,2178.4
215,20171218/1145,2177.4
216,20171218/1215,2178.1
217,20171218/1245,2172.8
218,20171218/1315,2172.3
219,20171218/1345,2178.2
220,20171218/1415,2175.8
221,20171218/1445,2173.9
222,20171218/1515,2172.8
223,20171218/1545,2172.4
224,20171218/1615,2176.4
225,20171218/1645,2178.0
226,20171218/1715,2169.6
227,20171218/1745,2164.3
228,20171218/1815,2164.6
229,20171218/1845,2163.7
230,20171218/1915,2165.2
231,20171218/1945,2160.1
232,20171218/2015,2156.4
233,20171218/2045,2157.9
234,20171218/2115,2153.4
235,20171218/2145,2147.8
236,20171218/2215,2146.7
237,20171218/2245,2146.0
238,20171218/2315,2139.6
239,20171218/2345,2134.8
192,20171219/0015,2133.0
193,20171219/0045,2131.1
194,20171219/0115,2132.5
195,20171219/0145,2133.1
196,20171219/0215,2134.3
197,20171219/0245,2134.5
198,20171219/0315,2134.2
199,20171219/0345,2134.3
200,20171219/0415,2136.1
201,20171219/0445,2139.2
202,20171219/0515,2137.9
203,20171219/0545,2136.1
204,20171219/0615,2136.1
205,20171219/0645,2134.7
206,20171219/0715,2132.2
207,20171219/0745,2133.4
208,20171219/0815,2135.5
209,20171219/0845,2135.2
210,20171219/0915,2136.0
211,20171219/0945,2138.1
212,20171219/1015,2138.2
213,20171219/1045,2135.8
214,20171219/1115,2134.9
215,20171219/1145,2135.4
216,20171219/1215,2135.3
217,20171219/1245,2132.7
218,20171219/1315,2134.6
219,20171219/1345,2136.9
220,20171219/1415,2134.8
221,20171219/1445,2133.5
222,20171219/1515,2132.7
223,20171219/1545,2133.6
224,20171219/1615,2135.0
225,20171219/1645,2137.4
226,20171219/1715,2135.2
227,20171219/1745,2133.8
228,20171219/1815,2135.6
229,20171219/1845,2138.9
230,20171219/1915,2142.4
231,20171219/1945,2140.6
232,20171219/2015,2141.7
233,20171219/2045,2143.2
234,20171219/2115,2144.2
235,20171219/2145,2147.8
236,20171219/2215,2149.6
237,20171219/2245,2150.3
238,20171219/2315,2147.2
239,20171219/2345,2144.7
192,20171220/0015,2144.3
193,20171220/0045,2144.1
194,20171220/0115,2145.0
195,20171220/0145,2145.2
196,20171220/0215,2151.1
197,20171220/0245,2153.2
198,20171220/0315,2144.8
199,20171220/0345,2139.8
200,20171220/0415,2141.8
201,20171220/0445,2141.0
202,20171220/0515,2138.6
203,20171220/0545,2138.5
204,20171220/0615,2138.0
205,20171220/0645,2140.1
206,20171220/0715,2143.9
207,20171220/0745,2140.8
208,20171220/0815,2138.3
209,20171220/0845,2138.9
210,20171220/0915,2141.8
211,20171220/0945,2141.9
212,20171220/1015,2140.1
213,20171220/1045,2141.3
214,20171220/1115,2139.3
215,20171220/1145,2138.1
216,20171220/1215,2138.2
217,20171220/1245,2134.8
218,20171220/1315,2136.6
219,20171220/1345,2141.1
220,20171220/1415,2139.0
221,20171220/1445,2137.1
222,20171220/1515,2137.1
223,20171220/1545,2139.6
224,20171220/1615,2141.2
225,20171220/1645,2142.1
226,20171220/1715,2142.1
227,20171220/1745,2139.9
228,20171220/1815,2137.4
229,20171220/1845,2137.2
230,20171220/1915,2135.6
231,20171220/1945,2133.9
232,20171220/2015,2134.2
233,20171220/2045,2132.1
234,20171220/2115,2131.2
235,20171220/2145,2133.7
236,20171220/2215,2136.6
237,20171220/2245,2138.8
238,20171220/2315,2138.3
239,20171220/2345,2137.4
192,20171221/0015,2138.3
193,20171221/0045,2138.8
194,20171221/0115,2140.7
195,20171221/0145,2142.9
196,20171221/0215,2144.9
197,20171221/0245,2146.1
198,20171221/0315,2144.8
199,20171221/0345,2144.8
200,20171221/0415,2147.9
201,20171221/0445,2148.6
202,20171221/0515,2148.0
203,20171221/0545,2147.3
204,20171221/0615,2146.2
205,20171221/0645,2147.9
206,20171221/0715,2151.1
207,20171221/0745,2151.2
208,20171221/0815,2151.0
209,20171221/0845,2151.8
210,20171221/0915,2151.2
211,20171221/0945,2148.1
212,20171221/1015,2148.9
213,20171221/1045,2150.8
214,20171221/1115,2151.2
215,20171221/1145,2153.1
216,20171221/1215,2152.4
217,20171221/1245,2152.1
218,20171221/1315,2154.8
219,20171221/1345,2157.8
220,20171221/1415,2159.3
221,20171221/1445,2159.4
222,20171221/1515,2161.0
223,20171221/1545,2164.9
224,20171221/1615,2169.1
225,20171221/1645,2173.6
226,20171221/1715,2174.6
227,20171221/1745,2176.4
228,20171221/1815,2178.4
229,20171221/1845,2184.1
230,20171221/1915,2186.2
231,20171221/1945,2184.1
232,20171221/2015,2185.2
233,20171221/2045,2182.4
234,20171221/2115,2177.4
235,20171221/2145,2178.0
236,20171221/2215,2181.8
237,20171221/2245,2182.1
238,20171221/2315,2174.1
239,20171221/2345,2170.9
192,20171222/0015,2177.1
193,20171222/0045,2177.8
194,20171222/0115,2176.1
195,20171222/0145,2175.4
196,20171222/0215,2180.0
197,20171222/0245,2179.9
198,20171222/0315,2176.4
199,20171222/0345,2177.9
200,20171222/0415,2180.2
201,20171222/0445,2179.8
202,20171222/0515,2176.1
203,20171222/0545,2174.1
204,20171222/0615,2175.3
205,20171222/0645,2180.2
206,20171222/0715,2183.3
207,20171222/0745,2183.1
208,20171222/0815,2182.2
209,20171222/0845,2179.8
210,20171222/0915,2179.1
211,20171222/0945,2180.2
212,20171222/1015,2179.6
213,20171222/1045,2180.5
214,20171222/1115,2176.5
215,20171222/1145,2171.8
216,20171222/1215,2171.8
217,20171222/1245,2172.4
218,20171222/1315,2176.7
219,20171222/1345,2179.3
220,20171222/1415,2177.1
221,20171222/1445,2174.7
222,20171222/1515,2174.1
223,20171222/1545,2173.4
224,20171222/1615,2174.2
225,20171222/1645,2174.4
226,20171222/1715,2171.3
227,20171222/1745,2169.6
228,20171222/1815,2169.0
229,20171222/1845,2168.6
230,20171222/1915,2166.0
231,20171222/1945,2163.9
232,20171222/2015,2165.9
233,20171222/2045,2164.6
234,20171222/2115,2162.7
235,20171222/2145,2169.1
236,20171222/2215,2173.4
237,20171222/2245,2171.9
238,20171222/2315,2169.4
239,20171222/2345,2165.2
192,20171223/0015,2161.5
193,20171223/0045,2154.7
194,20171223/0115,2148.4
195,20171223/0145,2139.8
196,20171223/0215,2131.5
197,20171223/0245,2128.6
198,20171223/0315,2128.0
199,20171223/0345,2128.0
200,20171223/0415,2134.7
201,20171223/0445,2142.4
202,20171223/0515,2138.4
203,20171223/0545,2135.8
204,20171223/0615,2137.4
205,20171223/0645,2140.4
206,20171223/0715,2141.8
207,20171223/0745,2142.9
208,20171223/0815,2142.8
209,20171223/0845,2140.8
210,20171223/0915,2140.8
211,20171223/0945,2139.8
212,20171223/1015,2140.7
213,20171223/1045,2139.6
214,20171223/1115,2133.9
215,20171223/1145,2130.9
216,20171223/1215,2130.3
217,20171223/1245,2127.8
218,20171223/1315,2128.2
219,20171223/1345,2130.2
220,20171223/1415,2129.7
221,20171223/1445,2132.1
222,20171223/1515,2130.3
223,20171223/1545,2127.9
224,20171223/1615,2128.9
225,20171223/1645,2129.5
226,20171223/1715,2129.2
227,20171223/1745,2128.9
228,20171223/1815,2131.9
229,20171223/1845,2134.7
230,20171223/1915,2130.2
231,20171223/1945,2127.9
232,20171223/2015,2128.9
233,20171223/2045,2125.1
234,20171223/2115,2123.4
235,20171223/2145,2124.9
236,20171223/2215,2124.2
237,20171223/2245,2121.2
238,20171223/2315,2118.7
239,20171223/2345,2121.2
188,20171224/0015,2122.2
189,20171224/0045,2118.0
190,20171224/0115,2117.8
191,20171224/0145,2117.2
192,20171224/0215,2117.2
193,20171224/0245,2113.9
194,20171224/0315,2112.2
195,20171224/0345,2114.9
196,20171224/0415,2115.8
197,20171224/0445,2111.8
198,20171224/0515,2109.0
199,20171224/0545,2111.5
200,20171224/0615,2110.9
201,20171224/0645,2111.5
202,20171224/0715,2110.1
203,20171224/0745,2108.1
204,20171224/0815,2108.2
205,20171224/0845,2108.7
206,20171224/0915,2108.9
207,20171224/0945,2106.0
208,20171224/1015,2104.4
209,20171224/1045,2106.4
210,20171224/1115,2103.6
211,20171224/1145,2103.6
212,20171224/1215,2105.6
213,20171224/1245,2105.5
214,20171224/1315,2106.8
215,20171224/1345,2106.4
216,20171224/1415,2104.6
217,20171224/1445,2103.1
218,20171224/1515,2102.4
219,20171224/1545,2102.6
220,20171224/1615,2104.9
221,20171224/1645,2103.8
222,20171224/1715,2101.3
223,20171224/1745,2101.4
224,20171224/1815,2101.6
225,20171224/1845,2102.8
226,20171224/1915,2105.7
227,20171224/1945,2106.1
228,20171224/2015,2104.8
229,20171224/2045,2100.7
230,20171224/2115,2101.5
231,20171224/2145,2106.6
232,20171224/2215,2107.9
233,20171224/2245,2106.4
234,20171224/2315,2109.4
235,20171224/2345,2116.1
192,20171225/0015,2117.1
193,20171225/0045,2118.4
194,20171225/0115,2121.1
195,20171225/0145,2121.1
196,20171225/0215,2123.5
197,20171225/0245,2126.2
198,20171225/0315,2124.4
199,20171225/0345,2125.4
200,20171225/0415,2127.8
201,20171225/0445,2128.9
202,20171225/0515,2127.6
203,20171225/0545,2127.7
204,20171225/0615,2126.4
205,20171225/0645,2127.9
206,20171225/0715,2130.1
207,20171225/0745,2130.3
208,20171225/0815,2130.9
209,20171225/0845,2131.2
210,20171225/0915,2130.9
211,20171225/0945,2128.9
212,20171225/1015,2129.2
213,20171225/1045,2130.1
214,20171225/1115,2127.6
215,20171225/1145,2124.0
216,20171225/1215,2121.4
217,20171225/1245,2120.4
